id,category,text
500,건강,영 양제 엄청 싸게 팔더라
501,건강,영 양제 뭔 놈 영 양제
502,건강,비타민 이랑 뭐 어쩌고 랑 엄청 싸던데
503,건강,비타민 팔 어디서
504,건강,거기 새로 생긴 마트 있자
505,건강,거기 영 양제 파티 더 라
506,건강,싸긴 한데 뭔가 건강 안 좋을 거 같은 느낌
507,건강,왜 어차피 똑같은 거 아니야
508,건강,물론 똑같은 제품 이겠지만 뭔가 값 싸서
509,건강,에이 설마 뭐 이상한 거 아니겠지
510,건강,요즘 하도 못 믿을 세 상이 니깐
511,건강,하긴 그렇긴 하지
512,건강,그래서 얼 만 데
513,건강,괜히 먹고 탈 날까 봐 겁낰
514,건강,설마 그래서 얼마 냐 고
515,건강,뭐 얼마 냐 고 묻는 거야
516,건강,거기 서 영 양제 싸게 판다 며
517,건강,치과 나이 들어도 너무 싫어
518,건강,치과 싫어하는 사람 많지 나도 어렸을 때 트라우마 때문 싫었는데
519,건강,헉 무슨 트라우마 있었어
520,건강,초등학교 때 치과 를 너무 많이 가서 싫었거든
521,건강,헉 언니 단 거 엄청 좋아했구나
522,건강,그랬나 봐 그래서 이후 로 군것질 끊었어
523,건강,헉 끊기가 쉽진 않은데
524,건강,나도 곧 치과 가야 해
525,건강,성인 되고 교정 한 뒤 로 치료 꾸준히 받고 이제 충치 없어 주 기적 으로 관리 하는 중이
526,건강,충치 없기가 쉽지 않은데
527,건강,치료 를 꾸준히 잘 받아야 해 이를 자주 닦아
528,건강,분노 의 양치질 입 벌리면 돈 이랬어
529,건강,안 아픈 게 좋지만 아프기 전 관리 하는 방법 좋 긴한데 어떻게 해야 할까
530,건강,양치 로만 되는 게 아니더라 구
531,건강,군것질 좋아해
532,건강,난 어릴 때 잘 안 먹었는데 지금 은 좋아해
533,건강,달 고 짠게 단 짠단 짠이 최고 지
534,건강,요즘 은 어디 아픈 데 없어
535,건강,요즘 허리 너무 아파
536,건강,아이고 자주 앉아 있어서 런가
537,건강,자세 반듯하지 않아서 그런 거 같아
538,건강,조만간 자세 교정 하러 가야겠네
539,건강,어깨 많이 굽 고 목도 거북목 일자 목 이래
540,건강,그래서 몸 아파
541,건강,폰 이랑 컴터 많이 해서 런가 보다
542,건강,나도 거북목 이라 한동안 교정 했어
543,건강,교정 니까 어땠어
544,건강,효과 좀 본 거 같아
545,건강,다닐 땐 괜찮았는데 다시 돌아오더라 신경 안 쓰니깐
546,건강,다닐 때 만 신경 썼구나
547,건강,그동안 바르게 있던 게 어디
548,건강,걷는 거 부터 알려주던데 여태 이래 살아서 안 바뀌어
549,건강,걷는 것 교정 해줘 맨날 질질 끌 고 다니는데
550,건강,알려주시는데 너무 웃겼어
551,건강,그런 건 금액 얼마나 해
552,건강,난 도수 치료 받으면서 해서 인가 비싸
553,건강,그게 한 달 들어간 비용 인 거지 비싸다
554,건강,요즘 운동 계속 해
555,건강,아직 피티 받는다 열심 열심
556,건강,대단하네 꾸준히 하네
557,건강,안 하면 허리 너무 아파서 죽 것 같아
558,건강,나도 운동 해보려고 하는데 어때 좋아
559,건강,확실히 건강해지는 느낌
560,건강,누가 러더 라고 십대 운동 안 하면 삼십 대 훅 간다 고
561,건강,나도 말 많이 들었음
562,건강,점점 삼십 대가 가까워져 니까 급 무서워졌어
563,건강,운동 얼른 시작 해 같이 하자
564,건강,다니는데 어디 있는데라고 했더라
565,건강,연산 연산 지하철역 근처 있어
566,건강,우리 집 에선 좀 머
567,건강,너희 집 근처 없는지 한 번 찾아봐 바
568,건강,그래야겠다 나도 처럼 몸짱 한 번 되어 본다
569,건강,내 무슨 몸짱 이야 몸짱 언 제적 단어냐고
570,건강,집 에만 있으니까 살 많이 찌더라
571,건강,왜 집 에만 있어 강아지 키우고 직장 다니잖아
572,건강,못 갔어 남편 밀접 접촉 자 여서 자가 격리 하는데 어떻게 나가
573,건강,본인 만 자가 격리 하는 거 아니야
574,건강,우리 회사 에서는 걱정 되니까 나도 재택근무 하라 고 하더라고
575,건강,그런데 재택이 면 뭐 다른 데 서 해도 되는 거 아니가 난 안 해봐서 모르지만
576,건강,뭐 몰래 다른 데 서 할 수 있는데 근무 지 이탈 이라서 걸리면 안 돼
577,건강,그렇구나 지금 은 끝난 거가 확진 은 아니지
578,건강,그렇긴 한데 그동안 집안 에서만 갇혀있다 보 니까 먹기 만 했음
579,건강,인정 그런 상황 에서는 먹는 게 유일한 낙 아니냐
580,건강,내 친구 자가 격리 하고 오랜 만 만나니까 살이 쏙 내렸던데
581,건강,왜 마음 고생 했대 어떻게 실내 에만 있는데 살이 빠지지
582,건강,밖에 놀러 못 다니니까 집 에서 운동 만 했대
583,건강,어떻게 그럴 수가 친구 자가 격리 안 했어도 결국 살 뺐을 것 같다
584,건강,얘기 듣고 너무 반성 되더라 지금
585,건강,들 생활 방식 다른 거지 이제 밖 에서 운동 하면서 빼
586,건강,요즘 아픈데 없냐 건강해
587,건강,요즘 허리 랑 다리 아파
588,건강,왜 아파 오래 앉아있어서 런가
589,건강,그런 듯 예전 허리 디스크 있었잖아 약간 다시 재발 하는 듯
590,건강,허리 디스크 웬 말 이야
591,건강,병원 은 가봤어
592,건강,예전 다니다 나아서 안 다니고 있지
593,건강,좀 병 커져야 병원 가는 편
594,건강,아이고 요즘 은 아프면 바로 바로 가야 해
595,건강,시간 없구 일도 늦게 끝나서 갈 수 있는 병원 한정 돼 있으니까 가기 힘드네
596,건강,주말 이라도 다녀오라 구
597,건강,참으면 나중 골병 들어
598,건강,오케이 건강하게 잘 있쥬
599,건강,난 그날 허리 아픈 거 빼고 괜찮아
600,건강,아이구 다행 이네 튼튼하구먼
601,건강,건강 최고 여 우리 나이
602,건강,내 몸 내 챙겨야 해
603,건강,영양 제도 잘 챙겨 먹으라 구
604,건강,니 준 비타민 잘 먹구 있다
605,건강,영 양제 필수 지
606,건강,아침밥 먹고 영 양제 먹고 출근
607,건강,마 자마자 뭐 뭐 챙겨 먹어 넌
608,건강,건강 에는 밀가루 넘 안 좋아
609,건강,밀가루 좋은 게 뭐 지
610,건강,특히 단팥빵 당 이랑 밀가루
611,건강,빵 좋아 하지만 좀 줄여 야행
612,건강,좋은 데 없는 식품 인가 혹시
613,건강,단팥빵 줄이시오
614,건강,밀가루 장점 싼 거지 싸고 배부르다
615,건강,지금 부터 건강 관리 해야지
616,건강,주 회 만 먹겠슈
617,건강,마자 밀가루 혈관 탁 하게 해
618,건강,밀가루 없이 세상 살긴 힘들어
619,건강,밀가루 정도 먹어줘야 댐
620,건강,마자 밀가루 없는 음식 찾기 힘듬
621,건강,과자 같은 정 크만 줄임 돼
622,건강,요즘 은 나도 모르게 들어가 있기도 함
623,건강,마자 카레 에도 밀가루 들어가는 거 소름
624,건강,정 크가 아주 건강 해치거 덩
625,건강,과자 쓸모없음 영양소 없음
626,건강,마자 과자 정말 말 그대로 정 크야
627,건강,중 슈퍼 정 크는 최악 이라 구
628,건강,계속 밀가루 땡기게 하기만 하고 먹어서 좋을 게 없어
629,건강,우리 건강한 음식 만 챙겨 먹 자궁
630,건강,같이 오래 오래 건강하 쟈
631,건강,한식 최고 쥬 한식
632,건강,그니까 일단 평소 체력 증진 해야 함
633,건강,저 얼마 전 고 관절 안 좋다는 진단 받아 등산 하기로 맘 먹었답니다
634,건강,어떤 병 이든 이겨 낼 수 있게
635,건강,관절 조심해야 해 우린
636,건강,고 관절 안 좋으시다구요 원인 은 요
637,건강,많이 앉아있는 평소 습관 그렇게나 무섭답니다
638,건강,헐랭 자세 어땠는데
639,건강,오래 앉아있으니까 아무래도 다른 곳 비해 고 관절 부분 골다공증 위험 조금 있다고 하네요
640,건강,나도 조심해야겠어 많이 앉아 있거든
641,건강,등산 과 계단 오르 기 좋다고 하니 추천
642,건강,계단 오르기 증 맬로 힘들더라구요
643,건강,그러게요 실내 자전거 로 무릎 보호 하며 운동 하는 것 좋을 듯
644,건강,등산 훨 낫더라구요 지옥 이야 계단 은
645,건강,그래서 등산 한번 열심히 해보겠습니다
646,건강,황매산 정상 까지 가면 꽤 힘들어
647,건강,아하 그걸 안 해봤네 다음 엔 황매산 가볼 테
648,건강,허리 왜케 아파
649,건강,허리 디스크 혹시
650,건강,요새 건강 정말 들 잘 챙기세요 디스크 환자 입니다
651,건강,오래 앉아 있으면 허리 넘 아픔
652,건강,저 동생 젤 어리면서 디스크
653,건강,물리 치료 받으러 다니고 있습니다
654,건강,동생 님 은 디스크 콩쥐
655,건강,들 운동 하라 구 운동
656,건강,자세 바른 자세 로 앉으세요 들
657,건강,세상 에나 어쩌다가 디스크 를
658,건강,콩쥐 오늘 부터 콩쥐
659,건강,허리 구 부정 절대 노노
660,건강,자세 어쨌길 래 그리 됐어
661,건강,디스크 왠 말 이야 대가
662,건강,내 말 내 몸 세상 건강한 줄 알았지
663,건강,병원 에서 뭐라던데 자세 때문 이래
664,건강,속이 탄다
665,건강,병원 은 이후 의 처방 해줄 뿐
666,건강,난 목도 아픔 어깨 두 연결 임 거
667,건강,온갖 스트레칭 은 혼자 하더니
668,건강,뼈 연결 돼 있어서 조심해야 해 여
669,건강,그런 거 해 라 필라테스 어때
670,건강,나도 목 이랑 어깨 겁나 아픈데 특히 어깨
671,건강,저 디스크 터지더니 요가 필라테스 절대 하지 말 라고
672,건강,오빠 물 많이 먹도록 행
673,건강,내는 하루 물 많이 먹는다
674,건강,의외 군 얼마나 먹는데
675,건강,하루 리터 무조건 넘게 먹고 한 리터 묵
676,건강,챙겨 먹기 힘들던데 대단하군
677,건강,내는 텀블러 항상 들고 다닌다 의외 제
678,건강,양반 꽤 건강한 삶 산다 니까
679,건강,사람 물 많이 무 노화도 늦게 온다
680,건강,넘 넘 의외 임 배워야겠군
681,건강,술 많이 먹으니까 이런 거 라도 해야 함
682,건강,오빠 은근 동안 이심
683,건강,내 요즘 안 봐서 글타 주름 자글자글 이다
684,건강,분발 해야겠군 나도 물 먹기 돌입
685,건강,물 계속 꼬박 묵어라 자기 전 에도 한 컵 씩 마시고
686,건강,선크림 바르는 게 또 중요하 댔음
687,건강,선크림 원래 안 바르다가 때메 이제 바른다
688,건강,요 샌 크게 안 다쳐서 다행 당 사 고수 파티
689,건강,예전 엔 허구 헌 날 다치고 입원 하고 그랬는데 올해 수술 많이 해찌
690,건강,목 뒤 모 냐 암튼 제거 하는 거 수술 세 번 하지 않음
691,건강,한 번 면 된다 해서 아오 버팔로 험프 제대로 안 없어져서 세 번하고 아주 죽는 줄 알았다
692,건강,그게 뭐 목 뒤 지방 빼는 거 라고 했 등
693,건강,안 그러면 거북목 심해지고 그런다 해서 뺐지
694,건강,목 뒤 척추 엄청 튀어나옴
695,건강,신기하다 대체 어디서 그런 걸 알아보고 진료 받는 겨
696,건강,저번 목 사진 찍었을 때 역컬 이라고 하길래 겸사겸사
697,건강,역컬 펌이세 요
698,건강,일자 목 이래
699,건강,일자 목 심해지면 이제 처럼 역컬 되는 거야
700,건강,이도 어서 바른 자세 로 앉아
701,건강,완전 편하고 몸 에는 안 좋은 자세 로 있다가 벌떡 허리 세움
702,건강,이는 알 고 이쮜 쿠후후
703,건강,아무튼 척추 나가면 개 고생 이여 나이 먹으면
704,건강,의식 적 으로 바르게 앉으려고 해도 몸 힘 너무 들어가서 힘들어
705,건강,원래 그런 겨 몸 불편한 자세 척추 에는 건강하지
706,건강,커블 체어 를 사렴
707,건강,만 없다는 커블 체어 앉아 봤는데 너무 불편
708,건강,나도 친구 사줘서 억지로 앉아있긴 한 데 바른 자세 해야지
709,건강,요즘 식 폭행 중
710,건강,방금 비빔면 먹었는데
711,건강,집 에만 있으니까 계속 먹어진다
712,건강,맞음 더군다나 추석 까지 있어 가지 고 난리
713,건강,비빔면 나도 먹고 싶다 해줘라 출장 안
714,건강,출장 비 만원 인데 괜찮아
715,건강,뭐 영양식 이야
716,건강,초 특급 영양식 이런 거
717,건강,만원 이면 해 줄 수 있다 의 건강 위해
718,건강,비빔면 해산물 들어가고 랍스터 들어가고 그런 거야
719,건강,미안 내 손해 보는 장사
720,건강,그런 건강 식 이어도 난 안 먹을게
721,건강,돈 으로 차라리 더 건강 식 사 먹겠어
722,건강,귀여워 건강 식 뭐 먹는데
723,건강,요새 입맛 바뀌어서 나물 이런 거 좋아하거든 몸 좋음
724,건강,나물
725,건강,비빔밥 말 하는 거가
726,건강,비빔밥 개조 최애 음식
727,건강,처형 며칠 전 와이프 랑 병원 가서 건강검진 한 건 문제 없었죠
728,건강,다른 특별한 질병 은 없는데 살이 많이 쪄서 운동 해야 한다네
729,건강,와이프 임신 하면서 살이 좀 찌긴 했죠
730,건강,너무 잘해주는 것 같긴 한데 운동 좀 시켜라
731,건강,일단 밥 먹고 집 에만 있긴 한데 밖에 산책 좀 다녀야겠네요
732,건강,요새 날씨 선선 하니 좋고 달리 면 좋을 것 같아
733,건강,아직 임신 해서 달리는 건 애기 낳고 같이 달려야겠네요
734,건강,그래그래 한강 같은 데 가서 산책 하고
735,건강,한강 요
736,건강,드라이브 겸 나가서 좀 걸어야겠네요
737,건강,오늘 부터 당장 실행 옮겨
738,건강,알겠어요 오늘 저녁 부터 바로 산책 다녀올게요
739,건강,알겠어 편한 운동화 챙기고
740,건강,그럼요 운동화 뿐이겠어요
741,건강,물 챙겨야죠
742,건강,아주 좋아
743,건강,잘 해주고 있고만
744,건강,그럼여 처형 같이 가실래요 산책
745,건강,형님 은 안 가실 것 같은데
746,건강,나도 너무 귀찮다
747,건강,난 안 갈래
748,건강,알겠어요
749,건강,동생 은 제 아주 잘 모시겠습니다
750,건강,어쩔 수 없이 병원 에서 하라 니 많이 도와줘
751,건강,언니 건강 관리 어떻게 하는 편이
752,건강,건강 관리 딱히 하는 건 없지만 아프면 바로 병원 가는 스탈 이야
753,건강,조금 이라도 아프면 병원 달려가
754,건강,바로 병원
755,건강,내 몸 이상하다라는 걸 내 아니까
756,건강,아하 나도 얼마 전 장염 걸렸는데 병원 못 갔어
757,건강,왜 안 갔어
758,건강,병원 가서 바로 약 먹으면 낫잖아
759,건강,추석 이라 여 곳 없더라고 이런
760,건강,아이고 장염 은 응급실 가도 안되나
761,건강,정도 아니어서 화장실 에서 오래 있더니 낫더라
762,건강,아프면 바로 약 먹고 병원 가야 해
763,건강,그치 그래서 추석 지나고 병원 가보려고
764,건강,지금 은 괜찮아
765,건강,음식 잘 먹어야 해 탈 안 나게
766,건강,아직 장염 조금 남아있어서 죽 사왔어
767,건강,추석 맛있는 거 많이 먹었구나
768,건강,앗 들켰다 기름진 거 많이 먹어서 런가 봐
769,건강,갑자기 기름기 많이 먹으면 위 놀라긴 하지
770,건강,닭 가슴 살 좀 사먹어 볼까
